AXIOM TRADING BOT - SPY HISTORICAL DATA EXPORT - PART 1/4
(paste parts in order 1/4 -> 4/4)

AXIOM TRADING BOT - SPY HISTORICAL DATA EXPORT
Source: Yahoo Finance chart API (query1.finance.yahoo.com/v8/finance/chart/SPY)
Generated: 2026-08-26T01:38:48Z

===== DAILY OHLCV, 2001-08-27 to 2026-08-21 (6,283 bars) =====
Columns: epoch,date,open,high,low,close,volume
1005834600,2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,19470200
1005921000,2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,18134900
1006180200,2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,13625400
1006266600,2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,16209700
1006353000,2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,11470200
1006525800,2001-11-23,114.04000091552734,115.75,114,115.68000030517578,6717100
1006785000,2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,13726000
1006871400,2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,19261400
1006957800,2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,20195500
1007044200,2001-11-29,113.66000366210938,114.91999816894531,113,114.87000274658203,16354700
1007130600,2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,13680300
1007389800,2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,15220400
1007476200,2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,17239900
1007562600,2001-12-05,115.61000061035156,118,115.55999755859375,117.4000015258789,25204000
1007649000,2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,17972900
1007735400,2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,18857800
1007994600,2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,13862700
1008081000,2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,20833300
1008167400,2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,16171500
1008253800,2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,19026700
1008340200,2001-12-14,112.33000183105469,113.48999786376953,112,113.12999725341797,16721900
1008599400,2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,13925900
1008685800,2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,13663700
1008772200,2001-12-19,114.08999633789062,115.91999816894531,114,115.79000091552734,20143400
1008858600,2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,14867900
1008945000,2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,14037700
1009204200,2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,5728800
1009377000,2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,10304800
1009463400,2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,9407300
1009549800,2001-12-28,116.29000091552734,116.75,115.91999816894531,116,10593800
1009809000,2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,14619500
1009981800,2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,18651900
1010068200,2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,15743000
1010154600,2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,20140700
1010413800,2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,13106500
1010500200,2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,12683700
1010586600,2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,16610300
1010673000,2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,12823400
1010759400,2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,13708400
1011018600,2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,12301100
1011105000,2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,20219900
1011191400,2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,17067000
1011277800,2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,17283400
1011364200,2002-01-18,113,113.8499984741211,112.66999816894531,113.1500015258789,17028000
1011709800,2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,11689300
1011796200,2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,12438900
1011882600,2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,12142800
1011969000,2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,12810700
1012228200,2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,10589200
1012314600,2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,27720800
1012401000,2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,34711800
1012487400,2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,19909200
1012573800,2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,15838500
1012833000,2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,24243400
1012919400,2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,33614000
1013005800,2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,29486000
1013092200,2002-02-07,108.72000122070312,109.86000061035156,108,108.0199966430664,23445400
1013178600,2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,19277800
1013437800,2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,18792400
1013524200,2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,13942500
1013610600,2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,16781100
1013697000,2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,20453800
1013783400,2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,18366800
1014129000,2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,15988100
1014215400,2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,29242800
1014301800,2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,26288600
1014388200,2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,26572900
1014647400,2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,17458700
1014733800,2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,22346500
1014820200,2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,28597900
1014906600,2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,23755400
1014993000,2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,26273600
1015252200,2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,27184600
1015338600,2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,22718900
1015425000,2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,20143200
1015511400,2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,19330800
1015597800,2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,19930100
1015857000,2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,15621800
1015943400,2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,17153600
1016029800,2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,17175300
1016116200,2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,11168100
1016202600,2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,21220100
1016461800,2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,17548900
1016548200,2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,17912000
1016634600,2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,17114500
1016721000,2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,25846800
1016807400,2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,15235400
1017066600,2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,17499600
1017153000,2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,19947600
1017239400,2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,19020300
1017325800,2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,17532900
1017671400,2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,17711000
1017757800,2002-04-02,113.9800033569336,114.94999694824219,113.7699966430664,113.94000244140625,15669500
1017844200,2002-04-03,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,25658500
1017930600,2002-04-04,112.5999984741211,113.4000015258789,112.2300033569336,112.66999816894531,23549000
1018017000,2002-04-05,113.19000244140625,113.62999725341797,112.18000030517578,112.69000244140625,19404900
1018272600,2002-04-08,111.31999969482422,113.02999877929688,111.2300033569336,112.93000030517578,16470100
1018359000,2002-04-09,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,15122700
1018445400,2002-04-10,112.0999984741211,113.54000091552734,112.08999633789062,113.41000366210938,17199300
1018531800,2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,25453700
1018618200,2002-04-12,111.0199966430664,111.6500015258789,110.04000091552734,111.41999816894531,14950600
1018877400,2002-04-15,111.62000274658203,111.86000061035156,110.19999694824219,110.56999969482422,17394900
1018963800,2002-04-16,111.69999694824219,113.31999969482422,111.66999816894531,113.19999694824219,15040900
1019050200,2002-04-17,113.38999938964844,113.66999816894531,112.5999984741211,112.95999908447266,12920100
1019136600,2002-04-18,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,25204800
1019223000,2002-04-19,113.19999694824219,113.23999786376953,112.55999755859375,112.87999725341797,10499200
1019482200,2002-04-22,112.37999725341797,112.43000030517578,110.83999633789062,111,13922900
1019568600,2002-04-23,111.08999633789062,111.4800033569336,110.16999816894531,110.5199966430664,16967000
1019655000,2002-04-24,110.55999755859375,111.80999755859375,109.4000015258789,109.41000366210938,18902700
1019741400,2002-04-25,109.20999908447266,109.73999786376953,108.72000122070312,109.47000122070312,25451500
1019827800,2002-04-26,109.79000091552734,110.01000213623047,107.29000091552734,107.38999938964844,19769800
1020087000,2002-04-29,107.93000030517578,108.26000213623047,106.62999725341797,106.86000061035156,17724400
1020173400,2002-04-30,107.0199966430664,108.63999938964844,106.63999938964844,107.86000061035156,19473500
1020259800,2002-05-01,107.97000122070312,109.25,106.80000305175781,109.18000030517578,24575600
1020346200,2002-05-02,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,15666800
1020432600,2002-05-03,108.5999984741211,108.76000213623047,107.19999694824219,107.58000183105469,18185500
1020691800,2002-05-06,107.63999938964844,107.98999786376953,105.30999755859375,105.47000122070312,23630400
1020778200,2002-05-07,106.0999984741211,106.31999969482422,104.9000015258789,105.0999984741211,21910000
1020864600,2002-05-08,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,27917400
1020951000,2002-05-09,108.6500015258789,109.0999984741211,107.58000183105469,107.75,18085600
1021037400,2002-05-10,107.97000122070312,108.05000305175781,105.5999984741211,105.72000122070312,18958900
1021296600,2002-05-13,106.22000122070312,107.94999694824219,105.79000091552734,107.87000274658203,14677700
1021383000,2002-05-14,109.62000274658203,110.37000274658203,109,110.22000122070312,34201200
1021469400,2002-05-15,109.5,110.91000366210938,109.29000091552734,109.79000091552734,29535300
1021555800,2002-05-16,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,28092000
1021642200,2002-05-17,110.66000366210938,111.25,110.0999984741211,110.9000015258789,27823700
1021901400,2002-05-20,110.63999938964844,110.69000244140625,109.48999786376953,109.69999694824219,13833800
1021987800,2002-05-21,110.11000061035156,110.4800033569336,108.31999969482422,108.69999694824219,16877200
1022074200,2002-05-22,108.22000122070312,109.12000274658203,108,108.94000244140625,15844200
1022160600,2002-05-23,109.26000213623047,110.36000061035156,108.4800033569336,110.0999984741211,13879800
1022247000,2002-05-24,109.9800033569336,110.19999694824219,108.61000061035156,108.69000244140625,11877000
1022592600,2002-05-28,109.05000305175781,109.12999725341797,107.44999694824219,108.0999984741211,24236900
1022679000,2002-05-29,107.62000274658203,108.0199966430664,107.12999725341797,107.30000305175781,14773300
1022765400,2002-05-30,106.55000305175781,107.51000213623047,105.9000015258789,107,18217900
1022851800,2002-05-31,107.4000015258789,108.55999755859375,106.8499984741211,107.22000122070312,19826300
1023111000,2002-06-03,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,26056300
1023197400,2002-06-04,104.1500015258789,105.19999694824219,103.55000305175781,104.62999725341797,25856200
1023283800,2002-06-05,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,19695900
1023370200,2002-06-06,105.54000091552734,105.5999984741211,103.1500015258789,103.45999908447266,22998500
1023456600,2002-06-07,101.77999877929688,103.91999816894531,101.72000122070312,103.33999633789062,24011600
1023715800,2002-06-10,103.23999786376953,104.45999908447266,103.0199966430664,103.73999786376953,18759900
1023802200,2002-06-11,104.12999725341797,104.54000091552734,101.7300033569336,101.95999908447266,19990700
1023888600,2002-06-12,101.70999908447266,102.80999755859375,100.77999877929688,102.58000183105469,31266000
1023975000,2002-06-13,102.12999725341797,103,101.33999633789062,101.55000305175781,21043900
1024061400,2002-06-14,100.30999755859375,101.55999755859375,98.5,101.4000015258789,39267500
1024320600,2002-06-17,101.91999816894531,104.33999633789062,101.8499984741211,104.12000274658203,17647200
1024407000,2002-06-18,103.73999786376953,105.02999877929688,103.62999725341797,104.97000122070312,21628500
1024493400,2002-06-19,103.5,104.43000030517578,102.23999786376953,102.5199966430664,21540700
1024579800,2002-06-20,102.26000213623047,103.05000305175781,100.95999908447266,101.20999908447266,25691000
1024666200,2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,31190700
1024925400,2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,37169700
1025011800,2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,33355000
1025098200,2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,37913600
1025184600,2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,31616400
1025271000,2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,28184200
1025530200,2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,20270200
1025616600,2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,34213900
1025703000,2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,30565800
1025875800,2002-07-05,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,19013500
1026135000,2002-07-08,98.9800033569336,99.69999694824219,97.55999755859375,98.06999969482422,19118600
1026221400,2002-07-09,97.7300033569336,98.33999633789062,95.01000213623047,95.5999984741211,28620400
1026307800,2002-07-10,96,96.06999969482422,92.04000091552734,92.12000274658203,50522500
1026394200,2002-07-11,91.76000213623047,93.3499984741211,90.31999969482422,92.87000274658203,59476500
1026480600,2002-07-12,93.33000183105469,93.88999938964844,91.5199966430664,91.8499984741211,39018600
1026739800,2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,77317200
1026826200,2002-07-16,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,53282400
1026912600,2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,48880600
1026999000,2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,32656700
1027085400,2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,77572600
1027344600,2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,78134000
1027431000,2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,74484100
1027517400,2002-07-24,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,107022800
1027603800,2002-07-25,84.2699966430664,85.8499984741211,81.5999984741211,84,87176600
1027690200,2002-07-26,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,41206800
1027949400,2002-07-29,87.5,90.33999633789062,87.30000305175781,89.7699966430664,53492900
1028035800,2002-07-30,89.31999969482422,91.4000015258789,88.72000122070312,90.94000244140625,47532200
1028122200,2002-07-31,90.48999786376953,91.55000305175781,89.25,91.16000366210938,44669900
1028208600,2002-08-01,90.87999725341797,91.3499984741211,88.33000183105469,88.77999877929688,66571900
1028295000,2002-08-02,88.5,88.91000366210938,85.62000274658203,86.79000091552734,51772900
1028554200,2002-08-05,86.48999786376953,86.93000030517578,83.55000305175781,83.7699966430664,47191300
1028640600,2002-08-06,85.2300033569336,87.9000015258789,85.11000061035156,86.58999633789062,64730000
1028727000,2002-08-07,87.87000274658203,88.5,85.7699966430664,88.0999984741211,43289400
1028813400,2002-08-08,88.41999816894531,91.0999984741211,87.80000305175781,90.94999694824219,48339800
1028899800,2002-08-09,90.0999984741211,91.94000244140625,89.3499984741211,91.29000091552734,41879200
1029159000,2002-08-12,89.98999786376953,91.2699966430664,89.55000305175781,90.62000274658203,25841700
1029245400,2002-08-13,90.1500015258789,91.66000366210938,88.6500015258789,88.97000122070312,49690500
1029331800,2002-08-14,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,57423600
1029418200,2002-08-15,92.83999633789062,93.98999786376953,92.19999694824219,93.5,45551500
1029504600,2002-08-16,92.81999969482422,94.08000183105469,92,93.22000122070312,36517300
1029763800,2002-08-19,93.45999908447266,95.75,93.0999984741211,95.4000015258789,33669900
1029850200,2002-08-20,94.81999969482422,95.4000015258789,93.62000274658203,94.38999938964844,30508300
1029936600,2002-08-21,95.05999755859375,95.77999877929688,93.56999969482422,95.75,39628900
1030023000,2002-08-22,95.48999786376953,97.1500015258789,95.06999969482422,96.68000030517578,38399800
1030109400,2002-08-23,96.01000213623047,96.1500015258789,94.1500015258789,94.5999984741211,33716400
1030368600,2002-08-26,94.91000366210938,95.63999938964844,93.5,95.26000213623047,33830100
1030455000,2002-08-27,95.69999694824219,96.25,93.5,94.16000366210938,35335700
1030541400,2002-08-28,93.27999877929688,93.48999786376953,91.80000305175781,92.0999984741211,38970600
1030627800,2002-08-29,91.2699966430664,93.05000305175781,90.80999755859375,92.13999938964844,42965700
1030714200,2002-08-30,91.68000030517578,93.38999938964844,91.4000015258789,91.77999877929688,30366700
1031059800,2002-09-03,90.7300033569336,91,88.1500015258789,88.27999877929688,76586400
1031146200,2002-09-04,88.61000061035156,90.25,88.05999755859375,89.54000091552734,51099500
1031232600,2002-09-05,88.48999786376953,89.43000030517578,87.5,88.77999877929688,67250900
1031319000,2002-09-06,89.75,90.56999969482422,89.33999633789062,90,38622200
1031578200,2002-09-09,89.0999984741211,91.3499984741211,88.80000305175781,90.66000366210938,33998400
1031664600,2002-09-10,91.13999938964844,91.77999877929688,90.55999755859375,91.69999694824219,41416600
1031751000,2002-09-11,92.47000122070312,93.33000183105469,91.0999984741211,91.12999725341797,27711200
1031837400,2002-09-12,90.75,90.83999633789062,88.98999786376953,89.44999694824219,43601700
1031923800,2002-09-13,88.69000244140625,89.9000015258789,88.25,89.66999816894531,41131000
1032183000,2002-09-16,89.30999755859375,89.88999938964844,88.45999908447266,89.88999938964844,28167600
1032269400,2002-09-17,90.88999938964844,91.19000244140625,87.75,87.83000183105469,47609700
1032355800,2002-09-18,87.01000213623047,88.5,86.27999877929688,86.94999694824219,54719400
1032442200,2002-09-19,85.98999786376953,86.80000305175781,84.69999694824219,84.69999694824219,48510500
1032528600,2002-09-20,84.91999816894531,85.19999694824219,84.05000305175781,84.3499984741211,46325600
1032787800,2002-09-23,83.6500015258789,84.05999755859375,82.69000244140625,83.66000366210938,46893800
1032874200,2002-09-24,82.44000244140625,83.6500015258789,81.8499984741211,82.30999755859375,69507000
1032960600,2002-09-25,83.37000274658203,84.7699966430664,82.04000091552734,84.3499984741211,59294400
1033047000,2002-09-26,85.0199966430664,85.97000122070312,84.44999694824219,85.7300033569336,53638000
1033133400,2002-09-27,85,85.62999725341797,82.75,82.75,64648300
1033392600,2002-09-30,82,82.80000305175781,80.9000015258789,81.79000091552734,73096400
1033479000,2002-10-01,82.43000030517578,85.7699966430664,81.47000122070312,85.72000122070312,67198100
1033565400,2002-10-02,84.69000244140625,85.52999877929688,82.5999984741211,83.1500015258789,56749100
1033651800,2002-10-03,83.13999938964844,84.5999984741211,81.94999694824219,82.30999755859375,55547000
1033738200,2002-10-04,82.80000305175781,82.91999816894531,79.58000183105469,80.80000305175781,68483700
1033997400,2002-10-07,80.05999755859375,81.19999694824219,78.55000305175781,79.12999725341797,53188000
1034083800,2002-10-08,79.80999755859375,81.30999755859375,78.19999694824219,80.37000274658203,79531000
1034170200,2002-10-09,79.08999633789062,79.69999694824219,77.77999877929688,78.0999984741211,79956400
1034256600,2002-10-10,77.94000244140625,81.06999969482422,77.06999969482422,80.62999725341797,76749000
1034343000,2002-10-11,82.0999984741211,84.7300033569336,81.81999969482422,84.16000366210938,82308300
1034602200,2002-10-14,83.19999694824219,84.8499984741211,83.04000091552734,84.62999725341797,40631900
1034688600,2002-10-15,86.98999786376953,88.72000122070312,86.8499984741211,88.69999694824219,82320300
1034775000,2002-10-16,87.41000366210938,87.80000305175781,85.91999816894531,86.55000305175781,62977800
1034861400,2002-10-17,88.87000274658203,89.30000305175781,87.8499984741211,88.2699966430664,68534100
1034947800,2002-10-18,87.6500015258789,89.11000061035156,86.93000030517578,88.63999938964844,47448700
1035207000,2002-10-21,88.12000274658203,90.5,87.56999969482422,90.16999816894531,45859100
1035293400,2002-10-22,89.05000305175781,90.01000213623047,88.5199966430664,89.5199966430664,40966800
1035379800,2002-10-23,88.7699966430664,90.2699966430664,87.68000030517578,90.19999694824219,54905800
1035466200,2002-10-24,90.75,90.9000015258789,88.0999984741211,88.36000061035156,54987400
1035552600,2002-10-25,88.20999908447266,90.38999938964844,87.94000244140625,90.19999694824219,43672100
1035815400,2002-10-28,91.1500015258789,91.29000091552734,88.8499984741211,89.61000061035156,39416100
